"","V1","V2","generated_from"
"11030","OsnabrÃ¼ck","Siegen",621
"11031","OsnabrÃ¼ck","BrÃ¼ssel",621
"11032","Heidelberg","OsnabrÃ¼ck",621
"11033","OsnabrÃ¼ck","Marburg",621
"11034","OsnabrÃ¼ck","Ulm",621
"11035","Augsburg","OsnabrÃ¼ck",621
"11036","Friedrichshafen","OsnabrÃ¼ck",621
"11037","OsnabrÃ¼ck","Eindhoven",621
"11038","OsnabrÃ¼ck","Antwerpen",621
"11039","Darmstadt","OsnabrÃ¼ck",621
"11040","Heilbronn","OsnabrÃ¼ck",621
"11041","Cuxhaven","OsnabrÃ¼ck",621
"11042","OsnabrÃ¼ck","Lille",621
"11043","OsnabrÃ¼ck","Odense",621
"11044","Stuttgart","OsnabrÃ¼ck",621
"11045","Hagen","OsnabrÃ¼ck",621
"11046","Kassel","OsnabrÃ¼ck",621
"11047","Reutlingen","OsnabrÃ¼ck",621
"11048","OsnabrÃ¼ck","Peine",621
"11049","OsnabrÃ¼ck","Bregenz",621
"11050","Nordhorn","OsnabrÃ¼ck",621
"11051","OsnabrÃ¼ck","Gelsenkirchen",621
"11052","OsnabrÃ¼ck","Dornbirn",621
"11053","Frankenberg (Eder)","OsnabrÃ¼ck",621
"11054","OsnabrÃ¼ck","Warschau",621
"11055","OsnabrÃ¼ck","Chur",621
"11056","Korbach","OsnabrÃ¼ck",621
"11057","OsnabrÃ¼ck","Herzhausen (VÃ¶hl)",621
"11058","OsnabrÃ¼ck","Posen",621
"11059","Fulda","OsnabrÃ¼ck",621
"11060","OsnabrÃ¼ck","Bad Arolsen",621
"11061","OsnabrÃ¼ck","BiaÅ‚ystok",621
"11062","OsnabrÃ¼ck","Schwerin",621
"11063","Erlangen","OsnabrÃ¼ck",621
"11064","OsnabrÃ¼ck","Schweinfurt",621
"11065","OsnabrÃ¼ck","Den Haag",621
"11066","MÃ¼nchen-Flughafen","OsnabrÃ¼ck",621
"11067","OsnabrÃ¼ck","Gent",621
"11068","OsnabrÃ¼ck","Paris - Flughafen Charles-de-Gaulle",621
"11069","Bamberg","OsnabrÃ¼ck",621
"11070","Bremerhaven","OsnabrÃ¼ck",621
"11071","OsnabrÃ¼ck","Potsdam",621
"11072","Duisburg","OsnabrÃ¼ck",621
"11073","OsnabrÃ¼ck","Arnheim",621
"11074","Frankfurt Flughafen","OsnabrÃ¼ck",621
"11075","Hamm","OsnabrÃ¼ck",621
"11076","OsnabrÃ¼ck","Nijmegen",621
"11077","OsnabrÃ¼ck","Puttgarden",621
"11078","TÃ¼bingen","OsnabrÃ¼ck",621
"11079","Flensburg","OsnabrÃ¼ck",621
"11080","Dresden","OsnabrÃ¼ck",621
"11081","Lindau","OsnabrÃ¼ck",621
"11082","OsnabrÃ¼ck","Emmen",621
"11083","Aschaffenburg","OsnabrÃ¼ck",621
"11084","Bonn","OsnabrÃ¼ck",621
"11085","GieÃŸen","OsnabrÃ¼ck",621
"11086","LÃ¼beck","OsnabrÃ¼ck",621
"11087","OsnabrÃ¼ck","Ravensburg",621
"11088","OsnabrÃ¼ck","Kolding",621
"11089","Start","End",144
"11090","Essen","Osterode",144
"11091","Hamburg","Osterode",144
"11092","Bochum","Osterode",144
"11093","Osterode","Kassel",144
"11094","Osterode","Quedlinburg",144
"11095","Osterode","Blankenburg",144
"11096","Osterode","Wernigerode",144
"11097","MÃ¼nchen","Osterode",144
"11098","Osterode","Aschersleben",144
"11099","NÃ¼rnberg","Osterode",144
"11100","Osterode","Magdeburg",144
"11101","Zella-Mehlis (Suhl/Oberhof)","Osterode",144
"11102","Osterode","Hannover",144
"11103","Osterode","Nordhausen",144
"11104","Osterode","Erfurt",144
"11105","Osterode","Coburg",144
"11106","Osterode","Jena",144
"11107","Osterode","Bamberg",144
"11108","Osterode","Erlangen",144
"11109","Osterode","Soltau",144
"11110","Berlin","Osterode",144
"11111","DÃ¼sseldorf","Osterode",144
"11112","Dortmund","Osterode",144
"11113","Start","End",626
"11114","Paderborn","Wetter (Hessen)",626
"11115","KÃ¶ln","Paderborn",626
"11116","Magdeburg","Paderborn",626
"11117","Essen","Paderborn",626
"11118","Bremen","Paderborn",626
"11119","Hamburg","Paderborn",626
"11120","Dortmund","Paderborn",626
"11121","MÃ¼nchen","Paderborn",626
"11122","Erfurt","Paderborn",626
"11123","OsnabrÃ¼ck","Paderborn",626
"11124","MÃ¼nster","Paderborn",626
"11125","Chemnitz","Paderborn",626
"11126","Hannover","Paderborn",626
"11127","Berlin","Paderborn",626
"11128","Frankfurt","Paderborn",626
"11129","Kiel","Paderborn",626
"11130","Karlsruhe","Paderborn",626
"11131","Dresden","Paderborn",626
"11132","NÃ¼rnberg","Paderborn",626
"11133","Kaiserslautern","Paderborn",626
"11134","Jena","Paderborn",626
"11135","Kassel","Paderborn",626
"11136","DÃ¼sseldorf","Paderborn",626
"11137","WÃ¼rzburg","Paderborn",626
"11138","Paderborn","Amsterdam",626
"11139","Mainz","Paderborn",626
"11140","Braunschweig","Paderborn",626
"11141","Bonn","Paderborn",626
"11142","Paderborn","Prag",626
"11143","Mannheim","Paderborn",626
"11144","Heidelberg","Paderborn",626
"11145","GieÃŸen","Paderborn",626
"11146","Fulda","Paderborn",626
"11147","Augsburg","Paderborn",626
"11148","Friedrichshafen","Paderborn",626
"11149","Paderborn","Bad Arolsen",626
"11150","LÃ¼beck","Paderborn",626
"11151","Paderborn","Dornbirn",626
"11152","Paderborn","Chur",626
"11153","Paderborn","Kopenhagen",626
"11154","Paderborn","Ravensburg",626
"11155","Paderborn","Puttgarden",626
"11156","Heilbronn","Paderborn",626
"11157","Homburg","Paderborn",626
"11158","Paderborn","Neheim-HÃ¼sten",626
"11159","Stuttgart","Paderborn",626
"11160","Paderborn","Meschede",626
"11161","Trier","Paderborn",626
"11162","Paderborn","SaarbrÃ¼cken",626
"11163","Reutlingen","Paderborn",626
"11164","Paderborn","Wiesbaden",626
"11165","Borken","Paderborn",626
"11166","Aschaffenburg","Paderborn",626
"11167","Paderborn","Bregenz",626
"11168","Frankenberg (Eder)","Paderborn",626
"11169","Lindau","Paderborn",626
"11170","Paderborn","Ulm",626
"11171","Korbach","Paderborn",626
"11172","Paderborn","Gelsenkirchen",626
"11173","Paderborn","Schweinfurt",626
"11174","Paderborn","Herzhausen (VÃ¶hl)",626
"11175","Paderborn","Winterberg",626
"11176","Bamberg","Paderborn",626
"11177","Frankfurt Flughafen","Paderborn",626
"11178","Paderborn","Arnheim",626
"11179","TÃ¼bingen","Paderborn",626
"11180","Duisburg","Paderborn",626
"11181","Paderborn","Utrecht",626
"11182","Arnsberg","Paderborn",626
"11183","Bocholt","Paderborn",626
"11184","Paderborn","Peine",626
"11185","Paderborn","Marburg",626
"11186","Start","End",779
"11187","Berlin","Pasewalk",779
"11188","Greifswald","Pasewalk",779
"11189","Hamburg","Pasewalk",779
"11190","Ahlbeck","Pasewalk",779
"11191","Bansin","Pasewalk",779
"11192","Heringsdorf","Pasewalk",779
"11193","Usedom","Pasewalk",779
"11194","Rostock","Pasewalk",779
"11195","Schwerin","Pasewalk",779
"11196","Start","End",628
"11197","Passau","Wien",628
"11198","MÃ¼nchen","Passau",628
"11199","Essen","Passau",628
"11200","Passau","Budapest",628
"11201","Berlin","Passau",628
"11202","NÃ¼rnberg","Passau",628
"11203","Passau","Bratislava",628
"11204","Frankfurt","Passau",628
"11205","Passau","Prag",628
"11206","MÃ¼nchen-Flughafen","Passau",628
"11207","Passau","Straubing",628
"11208","WÃ¼rzburg","Passau",628
"11209","Augsburg","Passau",628
"11210","Heidelberg","Passau",628
"11211","KÃ¶ln","Passau",628
"11212","DÃ¼sseldorf","Passau",628
"11213","Passau","Leipzig/Halle Flughafen",628
"11214","Passau","Amsterdam",628
"11215","Karlsruhe","Passau",628
"11216","Erlangen","Passau",628
"11217","Duisburg","Passau",628
"11218","Mannheim","Passau",628
"11219","Passau","Budweis",628
"11220","Passau","Simbach",628
"11221","Aschaffenburg","Passau",628
"11222","Bochum","Passau",628
"11223","Passau","ÄŒeskÃ½ Krumlov",628
"11224","Frankfurt Flughafen","Passau",628
"11225","Passau","VolynÄ›",628
"11226","Passau","GyÅ‘r",628
"11227","Passau","Antwerpen",628
"11228","Passau","ÄŒkynÄ›",628
"11229","Passau","MÃ¼hldorf am Inn",628
"11230","Passau","Maastricht",628
"11231","Passau","Vimperk",628
"11232","Passau","Deva",628
"11233","Passau","Ulm",628
"11234","Passau","Kubova HuÅ¥",628
"11235","Passau","SebeÈ™",628
"11236","Passau","Eindhoven",628
"11237","Passau","Regensburg",628
"11238","Passau","HornÃ­ Vltavice",628
"11239","Passau","Bukarest",628
"11240","Passau","Den Haag",628
"11241","Passau","Hof",628
"11242","Passau","Wertheim",628
"11243","Passau","Arad",628
"11244","Passau","Rotterdam",628
"11245","Passau","Selb",628
"11246","Passau","Lipova",628
"11247","Passau","Breda",628
"11248","Passau","Weiden in der Oberpfalz",628
"11249","Passau","OrÄƒÈ™tie",628
"11250","Passau","Schwandorf",628
"11251","Passau","Sibiu",628
"11252","Hamburg","Passau",628
"11253","Darmstadt","Passau",628
"11254","Stuttgart","Passau",628
"11255","Passau","Isselburg",628
"11256","Passau","FÄƒgÄƒraÈ™",628
"11257","GÃ¶ttingen","Passau",628
"11258","Heilbronn","Passau",628
"11259","Passau","BraÈ™ov",628
"11260","Hannover","Passau",628
"11261","Linz","Passau",628
"11262","Passau","Sinaia",628
"11263","Kassel","Passau",628
"11264","Fulda","Passau",628
"11265","Passau","Reims",628
"11266","Passau","PloieÈ™ti",628
"11267","Passau","Graz",628
"11268","Kehl","Passau",628
"11269","Passau","Breslau",628
"11270","Passau","Maribor",628
"11271","StraÃŸburg","Passau",628
"11272","Passau","Salzburg",628
"11273","Passau","Montabaur",628
"11274","Passau","Zagreb",628
"11275","Passau","Strakonitz",628
"11276","Passau","Limburg an der Lahn",628
"11277","Start","End",629
"11278","Essen","Peine",629
"11279","Berlin","Peine",629
"11280","Hamburg","Peine",629
"11281","DÃ¼sseldorf","Peine",629
"11282","Magdeburg","Peine",629
"11283","Peine","Winterberg",629
"11284","Peine","BrÃ¼ssel",629
"11285","Peine","Soltau",629
"11286","Peine","Meppen",629
"11287","Lippstadt","Peine",629
"11288","Dortmund","Peine",629
"11289","MÃ¼nster","Peine",629
"11290","OsnabrÃ¼ck","Peine",629
"11291","Bochum","Peine",629
"11292","Hannover","Peine",629
"11293","Arnsberg","Peine",629
"11294","Paderborn","Peine",629
"11295","Peine","Melle",629
"11296","Peine","Neheim-HÃ¼sten",629
"11297","Peine","Meschede",629
"11298","Start","End",632
"11299","Pforzheim","Prag",632
"11300","Frankfurt","Pforzheim",632
"11301","MÃ¼nchen","Pforzheim",632
"11302","Hamburg","Pforzheim",632
"11303","Freiburg","Pforzheim",632
"11304","NÃ¼rnberg","Pforzheim",632
"11305","Pforzheim","Basel/Weil am Rhein",632
"11306","Pforzheim","Karlsbad",632
"11307","Darmstadt","Pforzheim",632
"11308","Dortmund","Pforzheim",632
"11309","WÃ¼rzburg","Pforzheim",632
"11310","Hannover","Pforzheim",632
"11311","Pforzheim","Virovitica",632
"11312","Pforzheim","BrÄko",632
"11313","Pforzheim","SaarbrÃ¼cken",632
"11314","Pforzheim","Slatina",632
"11315","Pforzheim","Srebrenik",632
"11316","Stuttgart","Pforzheim",632
"11317","MÃ¼nster","Pforzheim",632
"11318","Pforzheim","Donji Miholjac",632
"11319","Pforzheim","Tuzla",632
"11320","Pforzheim","Valpovo",632
"11321","Pforzheim","Ljubljana",632
"11322","Bayreuth","Pforzheim",632
"11323","Pforzheim","Osijek",632
"11324","Bamberg","Pforzheim",632
"11325","Pforzheim","Sarajevo",632
"11326","Pforzheim","Schweinfurt",632
"11327","Pforzheim","Kakanj",632
"11328","MÃ¼nchen-Flughafen","Pforzheim",632
"11329","Pforzheim","Zenica",632
"11330","Pforzheim","Basel Euroairport",632
"11331","Pforzheim","Å½epÄe",632
"11332","Pforzheim","Graz",632
"11333","Pforzheim","Maribor",632
"11334","Pforzheim","Maglaj",632
"11335","Pforzheim","Ptuj",632
"11336","Pforzheim","Doboj",632
"11337","GÃ¶ttingen","Pforzheim",632
"11338","Pforzheim","VaraÅ¾din",632
"11339","Pforzheim","Derventa",632
"11340","Pforzheim","ÄŒakovec",632
"11341","Pforzheim","Brod",632
"11342","Pforzheim","BrÃ¼ssel",632
"11343","Pforzheim","Koprivnica",632
"11344","Pforzheim","Kiseljak",632
"11345","Pforzheim","ÄurÄ‘evac",632
"11346","Pforzheim","Visoko",632
"11347","Frankfurt Flughafen","Pforzheim",632
"11348","Pforzheim","PitomaÄa",632
"11349","Pforzheim","OraÅ¡je",632
"11350","Pforzheim","Siegen",632
"11351","Start","End",367
"11352","Banja Luka","Piding",367
"11353","GradiÅ¡ka","Piding",367
"11354","LaktaÅ¡i","Piding",367
"11355","Start","End",635
"11356","Essen","Pirmasens",635
"11357","Pirmasens","SaarbrÃ¼cken",635
"11358","Karlsruhe","Pirmasens",635
"11359","MÃ¼nchen","Pirmasens",635
"11360","KÃ¶ln","Pirmasens",635
"11361","Pirmasens","Lipova",635
"11362","Pirmasens","OrÄƒÈ™tie",635
"11363","Pirmasens","SebeÈ™",635
"11364","Pirmasens","Sibiu",635
"11365","Pirmasens","FÄƒgÄƒraÈ™",635
"11366","Pirmasens","BraÈ™ov",635
"11367","Pirmasens","Sinaia",635
"11368","Pirmasens","PloieÈ™ti",635
"11369","DÃ¼sseldorf","Pirmasens",635
"11370","Pirmasens","Bukarest",635
"11371","Stuttgart","Pirmasens",635
"11372","Trier","Pirmasens",635
"11373","Bonn","Pirmasens",635
"11374","Augsburg","Pirmasens",635
"11375","BrÃ¼hl (Phantasialand)","Pirmasens",635
"11376","Pirmasens","Wien",635
"11377","Pirmasens","Deva",635
"11378","Pirmasens","Arad",635
"11379","Start","End",235
"11380","Berlin","Pirna",235
"11381","Start","End",153
"11382","Dresden","Plauen",153
"11383","NÃ¼rnberg","Plauen",153
"11384","Berlin","Plauen",153
"11385","Chemnitz","Plauen",153
"11386","MÃ¼nchen","Plauen",153
"11387","Augsburg","Plauen",153
"11388","Ulm","Plauen",153
"11389","Ingolstadt","Plauen",153
"11390","StraÃŸburg","Plauen",153
"11391","Karlsruhe","Plauen",153
"11392","Prag","Plauen",153
"11393","Stuttgart","Plauen",153
"11394","Baden-Baden","Plauen",153
"11395","Regensburg","Plauen",153
"11396","Plauen","GÃ¶rlitz",153
"11397","Bayreuth","Plauen",153
"11398","Start","End",120
"11399","Berlin","Polch",120
"11400","Leipzig","Polch",120
"11401","Jena","Polch",120
"11402","Trier","Polch",120
"11403","Reims","Polch",120
"11404","Wetzlar","Polch",120
"11405","Paris","Polch",120
"11406","Luxemburg","Polch",120
"11407","Montabaur","Polch",120
"11408","Wittlich","Polch",120
"11409","Polch","Verdun",120
"11410","Diedenhofen (Thionville)","Polch",120
"11411","Metz","Polch",120
"11412","Start","End",641
"11413","Hamburg","Potsdam",641
"11414","Leipzig","Potsdam",641
"11415","Halle","Potsdam",641
"11416","Dresden","Potsdam",641
"11417","MÃ¼nchen","Potsdam",641
"11418","Kiel","Potsdam",641
"11419","Flensburg","Potsdam",641
"11420","Potsdam","Rotterdam",641
"11421","Potsdam","Bukarest",641
"11422","Hannover","Potsdam",641
"11423","Potsdam","PloieÈ™ti",641
"11424","Potsdam","Amsterdam",641
"11425","Potsdam","Sinaia",641
"11426","Braunschweig","Potsdam",641
"11427","Potsdam","BraÈ™ov",641
"11428","Magdeburg","Potsdam",641
"11429","Potsdam","FÄƒgÄƒraÈ™",641
"11430","OsnabrÃ¼ck","Potsdam",641
"11431","Potsdam","Sibiu",641
"11432","Potsdam","Den Haag",641
"11433","Potsdam","SebeÈ™",641
"11434","Potsdam","Lille",641
"11435","Potsdam","OrÄƒÈ™tie",641
"11436","Potsdam","Antwerpen",641
"11437","Potsdam","Deva",641
"11438","Potsdam","Gent",641
"11439","Potsdam","Lipova",641
"11440","Potsdam","Posen",641
"11441","Potsdam","Arad",641
"11442","Potsdam","BiaÅ‚ystok",641
"11443","Potsdam","Bratislava",641
"11444","Potsdam","BrÃ¼nn",641
"11445","Potsdam","Prag",641
"11446","Potsdam","Warschau",641
"11447","Start","End",252
"11448","Berlin","Prerow",252
"11449","Start","End",204
"11450","Kopenhagen","Puttgarden",204
"11451","Hamburg","Puttgarden",204
"11452","MalmÃ¶","Puttgarden",204
"11453","LÃ¼beck","Puttgarden",204
"11454","Hannover","Puttgarden",204
"11455","Bremen","Puttgarden",204
"11456","Puttgarden","Stockholm",204
"11457","KÃ¶ln","Puttgarden",204
"11458","Puttgarden","Flughafen Kopenhagen-Kastrup",204
"11459","Frankfurt","Puttgarden",204
"11460","Heidelberg","Puttgarden",204
"11461","Wuppertal","Puttgarden",204
"11462","Mannheim","Puttgarden",204
"11463","Bielefeld","Puttgarden",204
"11464","Karlsruhe","Puttgarden",204
"11465","Frankfurt Flughafen","Puttgarden",204
"11466","OsnabrÃ¼ck","Puttgarden",204
"11467","Oldenburg","Puttgarden",204
"11468","Kassel","Puttgarden",204
"11469","MÃ¼nchen","Puttgarden",204
"11470","Ulm","Puttgarden",204
"11471","NÃ¼rnberg","Puttgarden",204
"11472","Marburg","Puttgarden",204
"11473","WÃ¼rzburg","Puttgarden",204
"11474","Paderborn","Puttgarden",204
"11475","GÃ¶ttingen","Puttgarden",204
"11476","Stuttgart","Puttgarden",204
"11477","Erlangen","Puttgarden",204
"11478","Sittensen","Puttgarden",204
"11479","Puttgarden","Lund",204
"11480","Puttgarden","HelsingÃ¶r",204
"11481","Puttgarden","Helsingborg",204
"11482","Puttgarden","Halmstad",204
"11483","Puttgarden","GÃ¶teborg",204
"11484","Dortmund","Puttgarden",204
"11485","Start","End",643
"11486","Essen","Quedlinburg",643
"11487","Berlin","Quedlinburg",643
"11488","Magdeburg","Quedlinburg",643
"11489","Hannover","Quedlinburg",643
"11490","Halle","Quedlinburg",643
"11491","Goslar","Quedlinburg",643
"11492","Leipzig","Quedlinburg",643
"11493","Hamburg","Quedlinburg",643
"11494","GÃ¶ttingen","Quedlinburg",643
"11495","Kassel","Quedlinburg",643
"11496","Dortmund","Quedlinburg",643
"11497","Quedlinburg","Bad Harzburg",643
"11498","Bayreuth","Quedlinburg",643
"11499","Bochum","Quedlinburg",643
"11500","Herzberg","Quedlinburg",643
"11501","MÃ¼nchen","Quedlinburg",643
"11502","Osterode","Quedlinburg",643
"11503","NÃ¼rnberg","Quedlinburg",643
"11504","Quedlinburg","Clausthal-Zellerfeld",643
"11505","DÃ¼sseldorf","Quedlinburg",643
"11506","Jena","Quedlinburg",643
"11507","Start","End",646
"11508","Kehl","Radolfzell",646
"11509","StraÃŸburg","Radolfzell",646
"11510","Titisee-Neustadt","Radolfzell",646
"11511","Freiburg","Radolfzell",646
"11512","Rust (Europa-Park)","Radolfzell",646
"11513","Start","End",124
"11514","Banja Luka","Raubling",124
"11515","GradiÅ¡ka","Raubling",124
"11516","LaktaÅ¡i","Raubling",124
"11517","Start","End",651
"11518","MÃ¼nchen","Ravensburg",651
"11519","Hamburg","Ravensburg",651
"11520","Bielefeld","Ravensburg",651
"11521","Berlin","Ravensburg",651
"11522","Freiburg","Ravensburg",651
"11523","Frankfurt","Ravensburg",651
"11524","Memmingen","Ravensburg",651
"11525","TÃ¼bingen","Ravensburg",651
"11526","Heidelberg","Ravensburg",651
"11527","Bremen","Ravensburg",651
"11528","Leipzig","Ravensburg",651
"11529","Dortmund","Ravensburg",651
"11530","Frankfurt Flughafen","Ravensburg",651
"11531","Frankenberg (Eder)","Ravensburg",651
"11532","Ravensburg","Zagreb",651
"11533","Korbach","Ravensburg",651
"11534","Ravensburg","Zadar",651
"11535","Paderborn","Ravensburg",651
"11536","Ravensburg","Å ibenik",651
"11537","Heilbronn","Ravensburg",651
"11538","Lippstadt","Ravensburg",651
"11539","OsnabrÃ¼ck","Ravensburg",651
"11540","Ravensburg","Split",651
"11541","Bad WÃ¶rishofen","Ravensburg",651
"11542","MÃ¼nster","Ravensburg",651
"11543","Ravensburg","Imotski",651
"11544","Ravensburg","Trogir",651
"11545","GieÃŸen","Ravensburg",651
"11546","Ravensburg","Karlovac",651
"11547","Ravensburg","Ljubljana",651
"11548","Ravensburg","Engen",651
"11549","Meersburg","Ravensburg",651
"11550","Ravensburg","Herzhausen (VÃ¶hl)",651
"11551","Ravensburg","Brilon",651
"11552","Ravensburg","Bad Arolsen",651
"11553","Ravensburg","Winterberg",651
"11554","Ravensburg","Basel Euroairport",651
"11555","Ravensburg","Marburg",651
"11556","Ravensburg","Stockach",651
"11557","Ravensburg","Basel/Weil am Rhein",651
"11558","Ravensburg","Schleiz",651
"11559","Titisee-Neustadt","Ravensburg",651
"11560","Ravensburg","Flughafen Memmingen",651
"11561","ZÃ¼rich","Ravensburg",651
"11562","Stuttgart","Ravensburg",651
"11563","Start","End",205
"11564","Hamburg","Recklinghausen",205
"11565","Recklinghausen","MÃ¼nster/OsnabrÃ¼ck Flughafen",205
"11566","Bremen","Recklinghausen",205
"11567","Aachen","Recklinghausen",205
"11568","MÃ¶nchengladbach","Recklinghausen",205
"11569","Recklinghausen","Wismar",205
"11570","Rostock","Recklinghausen",205
"11571","Amsterdam","Recklinghausen",205
"11572","Sittensen","Recklinghausen",205
"11573","Start","End",653
"11574","Essen","Regensburg",653
"11575","MÃ¼nchen","Regensburg",653
"11576","NÃ¼rnberg","Regensburg",653
"11577","Bochum","Regensburg",653
"11578","KÃ¶ln","Regensburg",653
"11579","DÃ¼sseldorf","Regensburg",653
"11580","Berlin","Regensburg",653
"11581","Darmstadt","Regensburg",653
"11582","Dresden","Regensburg",653
"11583","Duisburg","Regensburg",653
"11584","Regensburg","Hof",653
"11585","Regensburg","Wien",653
"11586","Regensburg","Prag",653
"11587","MÃ¼nchen-Flughafen","Regensburg",653
"11588","Augsburg","Regensburg",653
"11589","Frankfurt","Regensburg",653
"11590","WÃ¼rzburg","Regensburg",653
"11591","Memmingen","Regensburg",653
"11592","Regensburg","Zwickau",653
"11593","Heidelberg","Regensburg",653
"11594","Leipzig","Regensburg",653
"11595","Regensburg","Leipzig/Halle Flughafen",653
"11596","Chemnitz","Regensburg",653
"11597","Regensburg","Salzburg",653
"11598","Regensburg","Budapest",653
"11599","ZÃ¼rich","Regensburg",653
"11600","Regensburg","Amsterdam",653
"11601","Erlangen","Regensburg",653
"11602","Regensburg","Graz",653
"11603","Mainz","Regensburg",653
"11604","Regensburg","Pilsen",653
"11605","Regensburg","Zagreb",653
"11606","Regensburg","Bratislava",653
"11607","Aschaffenburg","Regensburg",653
"11608","Lindau","Regensburg",653
"11609","Regensburg","Selb",653
"11610","Regensburg","Verona",653
"11611","Regensburg","Warschau",653
"11612","Regensburg","Deva",653
"11613","Marktredwitz","Regensburg",653
"11614","Regensburg","Zgorzelec",653
"11615","Regensburg","Bukarest",653
"11616","Regensburg","Trient",653
"11617","Regensburg","Dornbirn",653
"11618","Fulda","Regensburg",653
"11619","Regensburg","Breslau",653
"11620","Regensburg","PloieÈ™ti",653
"11621","Regensburg","Bozen",653
"11622","Regensburg","Chur",653
"11623","Regensburg","Plauen",653
"11624","Regensburg","Sinaia",653
"11625","Regensburg","Wertheim",653
"11626","Regensburg","Maribor",653
"11627","Regensburg","BraÈ™ov",653
"11628","Regensburg","Florenz",653
"11629","TÃ¼bingen","Regensburg",653
"11630","Regensburg","FÄƒgÄƒraÈ™",653
"11631","Regensburg","Innsbruck",653
"11632","Regensburg","Isselburg",653
"11633","Regensburg","Ulm",653
"11634","Regensburg","Sibiu",653
"11635","Hamburg","Regensburg",653
"11636","Stuttgart","Regensburg",653
"11637","Regensburg","Aichach",653
